1.32926	6646.29	0.608602
1.32927	6646.36	0.531621
1.32931	6646.56	0.337106
1.32937	6646.84	0.0574658
1.32936	6646.81	0.0897683
1.32934	6646.71	0.184449
1.32934	6646.71	0.181436
1.32936	6646.81	0.0827103
1.32934	6646.68	0.218893
1.32926	6646.31	0.588168
1.32929	6646.45	0.441069
1.32925	6646.25	0.645815
1.32923	6646.13	0.761598
1.32925	6646.27	0.627743
1.32928	6646.42	0.475176
1.32929	6646.44	0.455892
1.32922	6646.12	0.779345
1.32916	6645.78	1.12041
1.32929	6646.45	0.442484
1.32931	6646.57	0.323961
1.3292	6645.99	0.907284
1.32931	6646.55	0.343798
1.32923	6646.17	0.720867
1.32923	6646.16	0.731506
1.32927	6646.34	0.552079
1.32926	6646.29	0.606044
1.3292	6646	0.900006
1.32935	6646.74	0.156896
1.32935	6646.76	0.139604
1.32937	6646.86	0.0315935
1.32936	6646.79	0.108295
1.32936	6646.79	0.105339
1.32936	6646.8	0.0969592
1.32923	6646.14	0.756674
1.32919	6645.96	0.939987
1.32919	6645.94	0.956939
1.3292	6646.02	0.875432
1.32922	6646.08	0.818559
1.32927	6646.37	0.523921
1.32932	6646.6	0.297472
1.3293	6646.52	0.375748
1.3292	6646.02	0.875795
1.32912	6645.61	1.28292
1.32911	6645.56	1.33063
1.32919	6645.96	0.940026
1.32924	6646.18	0.71434
1.32928	6646.41	0.483552
1.32918	6645.91	0.98753
1.32937	6646.86	0.0375147
1.32938	6646.88	0.0188845
1.32937	6646.86	0.0318876
1.32928	6646.41	0.483962
1.32929	6646.43	0.468409
1.32928	6646.42	0.476846
1.32929	6646.47	0.429218
1.32929	6646.47	0.427476
1.32937	6646.83	0.064359
1.32937	6646.83	0.0633047
1.32934	6646.68	0.214105
1.32935	6646.77	0.12698
1.32935	6646.77	0.129044
1.32936	6646.8	0.0949672
1.32937	6646.85	0.0477548
1.32932	6646.58	0.314425
1.3293	6646.51	0.382752
1.32924	6646.19	0.702239
1.32923	6646.17	0.721459
1.32925	6646.26	0.636581
1.32922	6646.09	0.802988
1.32916	6645.79	1.10665
1.32931	6646.54	0.351952
1.32936	6646.79	0.104164
1.32935	6646.73	0.164983
1.32933	6646.66	0.232534
1.32936	6646.78	0.112624
1.32928	6646.4	0.500256
1.32935	6646.76	0.134295
1.32935	6646.74	0.156139
1.32935	6646.76	0.133541
1.32924	6646.22	0.675627
1.32924	6646.2	0.698034
1.32934	6646.71	0.190073
1.32931	6646.57	0.326376
1.32929	6646.45	0.446032
1.32934	6646.72	0.171385
1.32931	6646.56	0.338093
